EntrezA	EntrezB
752	79913
1969	52
1969	1230
1969	1994
1969	156
1969	5315
1969	57798
1969	2045
1969	10067
1969	56916
1969	284427
1969	84548
1969	5128
1969	50837
1969	128344
1969	1945
1969	7541
1969	27333
1969	60488
1969	53343
3953	8723
3953	6643
3953	8525
3953	5788
3953	3952
3953	347
3953	79908
3953	54741
7295	3301
7295	81
7295	5723
7295	7428
7295	26092
7295	7412
7295	5052
7295	2035
7295	3437
7295	114928
7295	6993
7295	2318
7295	328
7295	958
7295	3146
7295	11170
7295	1277
7295	7260
7295	7001
7295	10468
7295	9768
1845	665
1845	4760
1845	1994
1845	151188
10611	81
10611	26135
10611	5582
10611	153733
10611	293
10611	471
10611	1277
10611	8328
10611	774
10611	2653
10611	10128
10611	10069
10611	131965
10611	6238
10611	23369
10611	23046
10611	23081
10611	26156
10611	119587
10611	10730
10611	2926
10611	7673
10611	5270
54101	7059
54101	133121
54101	79029
1755	6441
1755	79664
1755	653509
8073	5876
8073	7803
8073	11156
8073	25816
8073	2339
8073	26505
8073	5445
8073	26504
8073	54805
8073	26507
5877	10813
5877	376267
5877	27300
5877	56267
5863	5898
5863	3845
5863	476
5863	11143
5863	5908
5863	60492
5899	266747
5899	5333
25788	26003
25788	6924
25788	79090
25788	8445
25788	79873
25788	80125
25788	26150
25788	170082
25788	80022
25788	51157
9255	5859
9255	7965
9255	51520
9255	2058
9255	9662
9255	24140
9255	9521
9255	4141
9255	5917
9255	1968
9255	9768
5859	7965
5859	7083
5859	7412
5859	51520
5859	2058
5859	8848
5859	476
5859	3659
5859	23612
5859	4093
5859	2305
5859	113878
5859	9521
5859	4141
5859	7916
5859	55211
5859	5917
5859	8649
5859	27023
5859	8446
5859	9768
5859	79607
5859	10008
5859	8895
9984	103
9984	7428
9984	9774
9984	29115
9984	80145
9984	4795
9984	84271
9984	57187
9984	3550
9984	26097
9984	9967
9984	118924
9984	4686
9984	10212
9984	10749
9984	196441
9984	1659
9984	79228
9984	84321
9984	81550
9984	51637
9984	51512
9984	84248
9984	79084
9984	8940
9984	29890
9984	84324
9984	23144
9984	155435
9984	55421
9984	79882
9984	3431
9984	8446
9984	23091
9984	123283
9984	79886
9984	114825
9984	9877
9984	23140
9984	58506
9984	115201
9984	11285
9984	54439
9984	388115
9984	126526
286826	4602
286826	55081
286826	55957
286826	132660
286826	91750
286826	8463
286826	7027
286826	4603
286826	2305
286826	51105
286826	10627
286826	6278
286826	29766
1856	11059
1856	25937
1856	23085
1856	7525
1856	7428
1856	51720
1856	51339
1856	84528
1856	407
1856	7718
1856	84619
1856	23650
1856	51428
1856	3607
1856	1994
1856	9182
1856	54715
1856	10174
1856	85458
1856	91445
1856	11030
1856	7126
1856	6993
1856	10127
1856	151871
1856	3104
1856	54894
1856	5714
1856	90102
1856	221937
1856	55145
1856	5494
1856	10422
1856	8078
1856	80125
1856	84080
1856	90268
1856	22893
1856	58500
1856	653121
1856	64396
1856	5553
1856	51319
1856	51329
1856	414301
1856	644943
1856	51594
1856	79869
1856	23623
1856	728116
1856	143884
1856	81579
1856	22837
1856	84904
1856	144165
1856	54883
1856	64073
10526	79149
10526	192670
10526	192669
10526	25953
10526	6728
10526	682
10526	5733
10526	29803
10526	7553
10526	55422
10526	114879
10526	162239
10526	65986
10526	79943
10526	27034
10526	221785
10526	23361
63928	6548
63928	389015
63928	6549
63928	6550
63928	6553
6755	1325
5664	30818
5664	2670
5664	54536
5664	10519
5664	7087
5664	3337
5664	1195
5664	54850
5664	22983
5664	51295
5664	1778
5664	83464
5664	8513
5664	140545
8038	10272
8038	10468
8038	3488
7076	1933
7076	967
7076	4653
7076	9400
7076	4312
7076	1891
7076	4318
7076	4314
6284	3552
6284	6857
6284	9796
6284	10379
200081	167838
200081	1994
200081	80254
200081	64753
200081	64343
200081	51061
200081	55787
200081	8424
200081	65983
200081	83955
200081	246126
11146	340061
11146	92714
11146	3084
11146	133121
11146	4907
11146	6102
11146	90809
10574	3654
10574	10576
10574	7428
10574	387082
10574	983
10574	26260
10574	7412
10574	29888
10574	55605
10574	6468
10574	3845
10574	5165
10574	9924
10574	509
10574	10534
10574	55159
10574	1643
10574	55135
10574	10575
10574	1053
10574	64223
10574	5524
10574	84790
10574	121441
10574	7203
10574	51003
10574	1104
10574	5908
10574	84292
10574	83983
10574	10694
10574	25886
10574	10190
10574	7260
10574	79861
10574	8816
10574	25956
10574	26140
10574	79031
10574	10110
10574	8508
10574	93436
10574	80005
10574	9768
10574	908
23293	7015
23293	55869
23293	388969
23293	5669
5613	27238
5613	30836
5613	5577
27063	9659
27063	84665
27063	397
27063	85021
27063	84675
27063	7289
27063	9172
27063	4604
27063	8291
27063	10128
27063	667
9686	7003
9686	26145
9686	359948
9686	7004
9686	1994
9686	7005
9686	64207
56654	5359
56654	4188
56654	9784
56654	25988
56654	7027
56654	55702
56654	8567
56654	83755
56654	1374
56654	55773
56654	23250
56654	9317
56654	285966
56654	3010
266747	5898
266747	54940
5294	7402
5294	3845
5294	85015
5294	5563
5294	5140
5294	3266
5294	54496
5294	951
5294	8427
94	90
94	2022
94	23089
94	7040
94	8848
94	92
94	3547
7707	112755
7707	1994
7707	79913
7707	284119
7707	55810
8555	22933
8555	1915
30008	5359
30008	4015
30008	10516
30008	8812
30008	358
30008	3198
30008	84528
30008	3087
30008	56893
30008	10127
30008	6449
30008	114822
30008	26959
30008	27332
30008	117144
30008	11170
30008	2006
30008	773
30008	8328
30008	1295
30008	57088
30008	79843
30008	26150
30008	79088
30008	9747
30008	54557
30008	84894
54971	10024
54971	10013
54971	112869
54971	5162
54971	6668
54971	10950
54971	2305
54971	7148
54971	84866
54971	642843
54971	400673
54971	212
2157	2159
2157	811
2157	821
2157	5627
2157	5624
2157	3998
27033	1998
27033	84528
27033	2331
27033	57474
27033	154313
27033	64006
7036	975
594	10013
594	152926
594	593
8029	7356
8029	23076
8029	2318
8029	2694
4281	11043
4281	51619
4281	27148
4281	6188
4281	1994
4281	55284
4281	4222
4281	5524
4281	1915
4281	387522
4281	10477
4281	7325
4281	7335
4281	64395
4281	58526
4281	6202
4281	10615
4281	8987
4281	55040
11043	51619
11043	26121
11043	23650
11043	1641
11043	55602
11043	7572
11043	10477
11043	7325
11043	80726
11043	80705
11043	10615
11043	8328
11043	143241
11043	51760
11043	148581
11043	1329
11043	285753
11043	9747
11043	55040
11043	81853
475	538
57010	778
4438	27030
10716	64061
10716	9768
3654	11213
3654	4928
3654	3301
3654	3665
3654	10576
3654	3554
3654	10989
3654	55288
3654	3185
3654	340061
3654	92609
3654	23098
3654	10645
3654	4000
3654	10575
3654	9131
3654	813
3654	9919
3654	506
3654	8140
3654	476
3654	1201
3654	7203
3654	9922
3654	9868
3654	5532
3654	10294
3654	56997
3654	6513
3654	134728
3654	10694
3654	59307
3654	1468
3654	1938
3654	81622
3654	5954
3654	54106
3654	1827
3654	3684
3654	908
3654	91662
3654	10165
3654	57003
3654	64848
11213	113130
11213	929
11213	10412
11213	3217
11213	1893
11213	125
11213	2348
11213	533
92799	5110
92799	84292
92799	1294
92799	55040
10134	4627
10134	6048
10134	55973
10134	821
10134	23043
10134	91445
10134	6844
10134	51024
10134	10952
10134	201562
10134	29927
10134	3998
10134	5355
10134	5655
10134	51026
10134	4628
10134	3684
10134	23471
6693	3956
6693	201266
4168	5962
9091	5279
9091	5283
9091	51227
9091	5277
22950	6521
22950	8233
22950	54033
22950	55671
7182	6599
7182	23028
7182	9260
7182	7181
7182	10616
7182	55975
7182	51634
7182	126382
7182	2300
7182	221895
7182	26115
2119	79885
2119	1994
2119	10477
2119	83931
2119	6582
2119	1577
2119	51635
2119	3235
2119	268
2119	26470
19	7402
19	7360
19	7508
19	26154
19	10558
19	25814
19	316
5798	57731
5798	5354
5798	9601
5798	56893
5798	9722
5798	4842
5798	821
5798	11122
5798	8567
5798	8618
5798	10130
5798	7941
5798	5802
5798	54867
5798	23193
5798	399979
9659	7083
9659	10989
9659	23028
9659	3875
9659	2023
9659	9859
9659	3845
9659	4607
9659	1994
9659	54939
9659	23043
9659	4291
9659	5577
9659	1915
9659	7289
9659	5576
9659	5837
9659	8328
9659	5201
9659	57473
9659	51097
9659	4606
9659	8649
9659	2027
9659	79745
9659	118424
9659	125
4928	55193
4928	7266
4928	9818
4928	103
4928	6209
4928	26003
4928	11100
4928	348995
4928	57097
4928	55746
4928	79885
4928	8774
4928	118924
4928	25953
4928	26229
4928	26512
4928	522
4928	10749
4928	23122
4928	55869
4928	51593
4928	6203
4928	4291
4928	79902
4928	23387
4928	7538
4928	55781
4928	4799
4928	10988
4928	7074
4928	9771
4928	4926
4928	51547
4928	8499
4928	9468
4928	1811
4928	22897
4928	24144
4928	23178
4928	6059
4928	10615
4928	773
4928	7280
4928	11040
4928	3910
4928	6018
4928	5142
4928	10411
4928	54915
4928	2935
4928	2824
4928	114823
4928	399823
4928	94234
4928	2300
4928	7812
4928	230
4928	166336
4928	23373
4928	8653
4928	7095
4928	9857
4928	92521
4928	64518
4928	9710
4928	116983
4928	79659
4928	22824
4928	374864
4928	678
4928	51441
4928	10427
4928	132864
4928	219654
4928	64771
4928	10827
4928	55870
4928	23036
4928	9019
4928	23301
4928	84074
4928	121006
688	11059
688	25937
688	1994
688	1054
688	79913
688	10541
3175	3170
29950	3096
29950	388
29950	57542
29950	9913
29950	10260
29950	11108
29950	91612
3714	4854
3714	773
3714	8328
3714	23439
3714	54886
85403	51631
85403	10898
85403	6944
85403	7150
85403	4795
85403	4300
85403	9722
85403	1994
85403	9454
85403	55840
85403	22936
85403	55692
85403	29844
85403	51634
85403	80125
85403	222389
85403	116138
85403	55277
85403	79664
85403	80237
85403	51121
85403	23379
85403	51490
85403	79837
85403	6433
85403	54566
85403	57669
85403	5305
85403	222194
85403	113026
7292	7293
9353	23253
9353	2817
9353	6091
9353	54538
51106	9179
51106	3396
51106	7019
51106	5442
9590	80184
9590	25939
9590	8481
9590	5862
9590	23309
9590	2318
9590	132320
9590	5576
9590	478
9590	54557
910	80856
910	50512
910	8754
910	57463
910	27348
910	80023
910	85450
910	79695
910	10905
910	9509
910	492
910	10385
910	3764
910	79465
910	200895
910	728577
910	56994
910	79147
910	57168
910	81533
910	54928
910	388650
910	9427
910	84918
910	78991
9466	10148
9466	246778
5359	23493
5359	2771
5359	3927
5359	2130
5359	3198
5359	10342
5359	11052
5359	79050
5359	5597
5359	51655
5359	54507
5359	4184
5359	54973
5359	9802
5359	55707
5359	293
5359	80726
5359	3216
5359	9961
5359	27332
5359	22822
5359	3273
5359	51447
5359	6687
5359	54932
5359	80125
5359	84080
5359	83755
5359	113878
5359	10023
5359	1271
5359	7355
5359	11135
5359	57048
5359	57088
5359	80028
5359	92595
5359	11067
5359	9721
5359	59277
5359	162427
5359	51545
5359	65989
5359	113
5359	83640
5359	6590
5359	25796
5359	129807
5359	64773
5359	414157
5359	115817
5359	196477
5359	64115
5359	284440
57496	6840
57496	2767
389692	4760
389692	3651
30818	2870
30818	54737
30818	1390
30818	156
30818	1201
30818	57126
30818	84105
8200	90
8200	9241
8200	92
23493	10498
23493	2023
23493	9798
23493	9464
23493	3280
23493	9421
23493	23462
23493	285598
7965	23263
7965	51631
7965	7412
7965	55330
7965	80149
7965	1107
7965	2058
7965	9782
7965	57562
7965	10522
7965	9521
7965	4141
7965	55885
7965	55157
7965	5917
7965	23379
7965	81831
7965	27037
7965	79173
7965	9768
5791	3745
5791	821
5791	64328
5791	113174
114790	118881
114790	54106
114790	100131816
9392	90
9392	7405
9392	27072
9392	29982
9392	7040
9392	7042
9392	240
9392	23355
2186	8243
2186	23466
2186	6594
2186	3607
2186	2318
2186	3993
2186	124944
2186	51547
79947	4015
79947	10577
79947	4535
79947	116150
858	3301
858	7851
858	2804
9585	7184
9585	23466
9585	2181
9585	1994
9585	55702
9585	22992
9585	134147
9585	148423
9585	55364
9585	54407
9585	28990
553115	59349
553115	9802
553115	85365
553115	23313
553115	317772
553115	79173
553115	63948
23336	11116
23336	1915
23336	2318
23336	11080
23336	1674
23336	6876
23336	54967
55806	5987
55806	7054
25855	10013
25855	3607
25855	8405
25855	84312
25855	3841
25855	1915
25855	221937
25855	2804
25855	55183
25855	55791
25855	100316904
25855	6525
4216	5603
4216	5604
4216	7538
4216	238
3984	55004
3984	10474
3984	3985
3984	1994
3984	8438
3984	8409
3984	3672
3984	6237
3984	3084
3984	84324
3984	54961
3984	1073
3984	60672
3984	114879
3984	51750
3984	285590
9181	23243
9181	27005
9181	1994
9181	84292
9181	2267
5147	2770
5147	6011
5147	1070
5147	388
5147	5912
5147	203259
5147	6888
5147	54622
5147	5872
5147	22931
5147	131890
54464	11340
54464	118460
54464	196513
54464	7538
54464	1797
54464	51547
54464	3939
54464	8761
54464	90507
54464	6603
54464	169714
54464	6499
54464	55127
54464	64847
54464	90113
54464	29952
54464	92806
26058	6631
26058	10146
26058	4076
26058	6628
26058	1994
26058	9470
26058	6638
26058	9125
26058	51547
26058	84292
26058	10137
26058	5105
26058	80709
26058	199746
8243	26031
8243	27339
8243	113130
8243	5422
8243	10735
8243	79571
8243	10783
8243	23244
8243	8975
8243	23047
8243	5252
8243	79885
8243	10250
8243	5563
8243	10645
8243	8724
8243	55869
8243	83540
8243	26270
8243	221656
8243	54534
8243	8463
8243	29101
8243	4926
8243	9985
8243	57509
8243	837
8243	51657
8243	84669
8243	23130
8243	149708
8243	56916
8243	57179
8243	414301
8243	149986
8243	10734
8243	84938
8243	23552
8243	79441
8243	94234
8243	2300
8243	2290
8243	27023
8243	55810
8243	4255
8243	23510
8243	92667
8243	2595
29127	23085
29127	10492
29127	983
29127	25939
29127	208
29127	23322
29127	5987
29127	9055
29127	5524
29127	55638
29127	60684
29127	90102
29127	54922
29127	1894
29127	116369
29127	51061
29127	84181
29127	55684
29127	26123
29127	11098
29127	3295
29127	197257
29127	51318
29127	955
29127	9768
29127	8153
29127	84159
29127	9847
29127	57553
29127	3652
29127	81569
90411	3998
2580	10432
2580	5261
2580	60312
2580	57559
2580	8301
2580	57498
2580	9919
2580	832
2580	9632
2580	10116
2580	4641
2580	1627
2580	286077
2580	51512
2580	1212
2580	51474
2580	238
2580	11346
2580	23400
2580	2804
2580	1762
2580	8711
2580	810
2580	5286
2580	22832
2580	26227
2580	22848
2580	79869
2580	64397
2580	8218
2580	26098
2580	55589
2580	222584
2580	9213
2580	57706
2580	1368
2580	139741
2580	126353
2580	64423
2580	83448
8784	8995
3691	1308
3691	239
3691	1915
3691	80179
3691	5339
3691	55012
3691	667
3691	54557
3691	8735
3691	1179
3691	9635
57731	79682
57731	288
57731	8618
57731	5201
57731	5799
57731	1951
57731	27330
5871	10549
5871	5267
5871	5315
5871	11066
5871	1672
5871	23148
10529	84665
10529	165904
10529	129446
11059	23111
11059	57142
11059	2130
11059	11052
11059	10712
11059	59269
11059	5563
11059	7805
11059	6337
11059	92714
11059	9802
11059	9413
11059	10365
11059	27332
11059	5837
11059	8216
11059	55026
11059	51105
11059	753
11059	55092
11059	348013
11059	11083
11059	54093
11059	27106
11059	55506
23263	10567
23263	57002
4602	8458
4602	26059
4602	6497
4602	1107
4602	1537
4602	1053
4602	10514
4602	54461
4602	6124
4602	9125
4602	3131
4602	463
4602	2625
4602	5079
4602	152926
11340	118460
11340	57703
11340	10438
11340	6628
11340	22803
11340	55596
11340	7538
11340	57379
11340	10200
11340	10767
11340	27257
11340	8897
11340	1112
11340	54935
11340	23608
118460	2101
118460	196513
118460	1994
118460	3068
118460	6428
118460	7538
118460	3428
118460	57379
118460	27257
118460	23199
118460	84277
118460	57409
118460	79586
118460	51691
118460	27304
118460	9768
118460	25782
3301	23524
3301	7428
3301	387082
3301	2078
3301	3096
3301	26260
3301	10013
3301	84959
3301	79885
3301	10250
3301	7384
3301	373156
3301	192670
3301	192669
3301	3985
3301	84790
3301	3068
3301	84978
3301	8924
3301	10284
3301	55466
3301	83933
3301	9625
3301	11156
3301	965
3301	11165
3301	2021
